Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(mWh),Relative Time(h:min:s.ms),Absolute Time
27011,CCCV_Chg,9,3,9,331.800,3.6005,872.568,3073.686,1:04:44.000,2019-11-16 02:58:42
27012,CCCV_Chg,9,3,9,331.400,3.6005,872.661,3074.017,1:04:45.000,2019-11-16 02:58:43
27013,CCCV_Chg,9,3,9,331.400,3.6002,872.752,3074.349,1:04:46.000,2019-11-16 02:58:44
27014,CCCV_Chg,9,3,9,331.100,3.6005,872.844,3074.680,1:04:47.000,2019-11-16 02:58:45
27015,CCCV_Chg,9,3,9,330.700,3.6002,872.936,3075.011,1:04:48.000,2019-11-16 02:58:46
27016,CCCV_Chg,9,3,9,330.300,3.6002,873.028,3075.343,1:04:49.000,2019-11-16 02:58:47
27017,CCCV_Chg,9,3,9,329.600,3.6005,873.119,3075.674,1:04:50.000,2019-11-16 02:58:48
27018,CCCV_Chg,9,3,9,329.600,3.6005,873.211,3076.003,1:04:51.000,2019-11-16 02:58:49
27019,CCCV_Chg,9,3,9,329.200,3.6002,873.303,3076.332,1:04:52.000,2019-11-16 02:58:50
27020,CCCV_Chg,9,3,9,329.200,3.6005,873.394,3076.661,1:04:53.000,2019-11-16 02:58:51
27021,CCCV_Chg,9,3,9,328.800,3.6002,873.485,3076.990,1:04:54.000,2019-11-16 02:58:52
27022,CCCV_Chg,9,3,9,328.400,3.6002,873.576,3077.319,1:04:55.000,2019-11-16 02:58:53
27023,CCCV_Chg,9,3,9,328.400,3.6002,873.667,3077.648,1:04:56.000,2019-11-16 02:58:54
27024,CCCV_Chg,9,3,9,328.400,3.6005,873.759,3077.977,1:04:57.000,2019-11-16 02:58:55
27025,CCCV_Chg,9,3,9,328.400,3.6002,873.850,3078.306,1:04:58.000,2019-11-16 02:58:56
27026,CCCV_Chg,9,3,9,328.100,3.6005,873.941,3078.635,1:04:59.000,2019-11-16 02:58:57
27027,CCCV_Chg,9,3,9,327.700,3.6002,874.032,3078.962,1:05:00.000,2019-11-16 02:58:58
27028,CCCV_Chg,9,3,9,327.300,3.6005,874.123,3079.289,1:05:01.000,2019-11-16 02:58:59
27029,CCCV_Chg,9,3,9,327.000,3.6002,874.214,3079.616,1:05:02.000,2019-11-16 02:59:00
27030,CCCV_Chg,9,3,9,327.000,3.6005,874.305,3079.942,1:05:03.000,2019-11-16 02:59:01
27031,CCCV_Chg,9,3,9,326.600,3.6002,874.396,3080.269,1:05:04.000,2019-11-16 02:59:02
27032,CCCV_Chg,9,3,9,326.200,3.6002,874.486,3080.596,1:05:05.000,2019-11-16 02:59:03
27033,CCCV_Chg,9,3,9,325.800,3.6002,874.577,3080.922,1:05:06.000,2019-11-16 02:59:04
27034,CCCV_Chg,9,3,9,325.800,3.6002,874.667,3081.249,1:05:07.000,2019-11-16 02:59:05
27035,CCCV_Chg,9,3,9,325.500,3.6005,874.758,3081.576,1:05:08.000,2019-11-16 02:59:06
27036,CCCV_Chg,9,3,9,325.500,3.6005,874.849,3081.902,1:05:09.000,2019-11-16 02:59:07
27037,CCCV_Chg,9,3,9,325.100,3.6002,874.939,3082.228,1:05:10.000,2019-11-16 02:59:08
27038,CCCV_Chg,9,3,9,324.700,3.6005,875.029,3082.552,1:05:11.000,2019-11-16 02:59:09
27039,CCCV_Chg,9,3,9,324.000,3.6005,875.119,3082.876,1:05:12.000,2019-11-16 02:59:10
27040,CCCV_Chg,9,3,9,323.600,3.6002,875.209,3083.200,1:05:13.000,2019-11-16 02:59:11
27041,CCCV_Chg,9,3,9,323.600,3.6002,875.299,3083.524,1:05:14.000,2019-11-16 02:59:12
27042,CCCV_Chg,9,3,9,323.600,3.6002,875.389,3083.849,1:05:15.000,2019-11-16 02:59:13
27043,CCCV_Chg,9,3,9,323.200,3.6002,875.479,3084.173,1:05:16.000,2019-11-16 02:59:14
27044,CCCV_Chg,9,3,9,322.900,3.6002,875.569,3084.496,1:05:17.000,2019-11-16 02:59:15
27045,CCCV_Chg,9,3,9,322.500,3.6002,875.659,3084.818,1:05:18.000,2019-11-16 02:59:16
27046,CCCV_Chg,9,3,9,322.100,3.6002,875.748,3085.140,1:05:19.000,2019-11-16 02:59:17
27047,CCCV_Chg,9,3,9,322.100,3.6002,875.838,3085.462,1:05:20.000,2019-11-16 02:59:18
27048,CCCV_Chg,9,3,9,321.800,3.6002,875.927,3085.784,1:05:21.000,2019-11-16 02:59:19
27049,CCCV_Chg,9,3,9,321.800,3.6002,876.016,3086.106,1:05:22.000,2019-11-16 02:59:20
27050,CCCV_Chg,9,3,9,321.400,3.6002,876.106,3086.428,1:05:23.000,2019-11-16 02:59:21
27051,CCCV_Chg,9,3,9,321.000,3.6002,876.195,3086.749,1:05:24.000,2019-11-16 02:59:22
27052,CCCV_Chg,9,3,9,321.000,3.6002,876.284,3087.071,1:05:25.000,2019-11-16 02:59:23
27053,CCCV_Chg,9,3,9,321.000,3.6002,876.374,3087.393,1:05:26.000,2019-11-16 02:59:24
27054,CCCV_Chg,9,3,9,320.600,3.6002,876.463,3087.713,1:05:27.000,2019-11-16 02:59:25
27055,CCCV_Chg,9,3,9,320.600,3.6002,876.552,3088.032,1:05:28.000,2019-11-16 02:59:26
27056,CCCV_Chg,9,3,9,320.300,3.6005,876.640,3088.352,1:05:29.000,2019-11-16 02:59:27
27057,CCCV_Chg,9,3,9,319.900,3.6002,876.729,3088.671,1:05:30.000,2019-11-16 02:59:28
27058,CCCV_Chg,9,3,9,319.900,3.6002,876.818,3088.991,1:05:31.000,2019-11-16 02:59:29
27059,CCCV_Chg,9,3,9,319.500,3.6002,876.907,3089.311,1:05:32.000,2019-11-16 02:59:30
27060,CCCV_Chg,9,3,9,318.800,3.6002,876.996,3089.630,1:05:33.000,2019-11-16 02:59:31
27061,CCCV_Chg,9,3,9,318.400,3.6005,877.084,3089.949,1:05:34.000,2019-11-16 02:59:32
27062,CCCV_Chg,9,3,9,318.400,3.6005,877.173,3090.269,1:05:35.000,2019-11-16 02:59:33
27063,CCCV_Chg,9,3,9,317.700,3.6005,877.261,3090.586,1:05:36.000,2019-11-16 02:59:34
27064,CCCV_Chg,9,3,9,317.300,3.6002,877.349,3090.903,1:05:37.000,2019-11-16 02:59:35
27065,CCCV_Chg,9,3,9,317.300,3.6002,877.437,3091.220,1:05:38.000,2019-11-16 02:59:36
27066,CCCV_Chg,9,3,9,317.300,3.6002,877.525,3091.537,1:05:39.000,2019-11-16 02:59:37
27067,CCCV_Chg,9,3,9,316.900,3.6005,877.614,3091.854,1:05:40.000,2019-11-16 02:59:38
27068,CCCV_Chg,9,3,9,316.900,3.6005,877.702,3092.171,1:05:41.000,2019-11-16 02:59:39
27069,CCCV_Chg,9,3,9,316.500,3.6005,877.790,3092.489,1:05:42.000,2019-11-16 02:59:40
27070,CCCV_Chg,9,3,9,316.500,3.6002,877.877,3092.806,1:05:43.000,2019-11-16 02:59:41
27071,CCCV_Chg,9,3,9,316.200,3.6002,877.965,3093.123,1:05:44.000,2019-11-16 02:59:42
27072,CCCV_Chg,9,3,9,315.800,3.6002,878.053,3093.438,1:05:45.000,2019-11-16 02:59:43
27073,CCCV_Chg,9,3,9,315.800,3.6005,878.140,3093.753,1:05:46.000,2019-11-16 02:59:44
27074,CCCV_Chg,9,3,9,315.400,3.6005,878.228,3094.068,1:05:47.000,2019-11-16 02:59:45
27075,CCCV_Chg,9,3,9,315.100,3.6002,878.315,3094.382,1:05:48.000,2019-11-16 02:59:46
27076,CCCV_Chg,9,3,9,315.100,3.6002,878.403,3094.697,1:05:49.000,2019-11-16 02:59:47
27077,CCCV_Chg,9,3,9,314.700,3.6005,878.491,3095.011,1:05:50.000,2019-11-16 02:59:48
27078,CCCV_Chg,9,3,9,314.300,3.6002,878.578,3095.326,1:05:51.000,2019-11-16 02:59:49
27079,CCCV_Chg,9,3,9,313.600,3.6002,878.665,3095.641,1:05:52.000,2019-11-16 02:59:50
27080,CCCV_Chg,9,3,9,313.200,3.6002,878.752,3095.955,1:05:53.000,2019-11-16 02:59:51
27081,CCCV_Chg,9,3,9,312.800,3.6002,878.839,3096.267,1:05:54.000,2019-11-16 02:59:52
27082,CCCV_Chg,9,3,9,312.500,3.6002,878.926,3096.580,1:05:55.000,2019-11-16 02:59:53
27083,CCCV_Chg,9,3,9,312.100,3.6002,879.013,3096.892,1:05:56.000,2019-11-16 02:59:54
27084,CCCV_Chg,9,3,9,312.100,3.6005,879.099,3097.204,1:05:57.000,2019-11-16 02:59:55
27085,CCCV_Chg,9,3,9,311.700,3.6005,879.186,3097.517,1:05:58.000,2019-11-16 02:59:56
27086,CCCV_Chg,9,3,9,311.700,3.6002,879.272,3097.829,1:05:59.000,2019-11-16 02:59:57
27087,CCCV_Chg,9,3,9,311.300,3.6002,879.358,3098.141,1:06:00.000,2019-11-16 02:59:58
27088,CCCV_Chg,9,3,9,311.000,3.6005,879.445,3098.452,1:06:01.000,2019-11-16 02:59:59
27089,CCCV_Chg,9,3,9,311.000,3.6005,879.531,3098.762,1:06:02.000,2019-11-16 03:00:00
27090,CCCV_Chg,9,3,9,310.600,3.6002,879.618,3099.072,1:06:03.000,2019-11-16 03:00:01
27091,CCCV_Chg,9,3,9,310.200,3.6002,879.704,3099.382,1:06:04.000,2019-11-16 03:00:02
27092,CCCV_Chg,9,3,9,309.800,3.6002,879.790,3099.692,1:06:05.000,2019-11-16 03:00:03
27093,CCCV_Chg,9,3,9,309.800,3.6002,879.876,3100.002,1:06:06.000,2019-11-16 03:00:04
27094,CCCV_Chg,9,3,9,309.500,3.6002,879.962,3100.311,1:06:07.000,2019-11-16 03:00:05
27095,CCCV_Chg,9,3,9,309.100,3.6002,880.048,3100.621,1:06:08.000,2019-11-16 03:00:06
27096,CCCV_Chg,9,3,9,309.100,3.6002,880.134,3100.932,1:06:09.000,2019-11-16 03:00:07
27097,CCCV_Chg,9,3,9,308.400,3.6002,880.220,3101.239,1:06:10.000,2019-11-16 03:00:08
27098,CCCV_Chg,9,3,9,308.000,3.6002,880.305,3101.546,1:06:11.000,2019-11-16 03:00:09
27099,CCCV_Chg,9,3,9,308.000,3.6002,880.391,3101.854,1:06:12.000,2019-11-16 03:00:10
27100,CCCV_Chg,9,3,9,307.600,3.6005,880.477,3102.162,1:06:13.000,2019-11-16 03:00:11
27101,CCCV_Chg,9,3,9,307.200,3.6002,880.562,3102.469,1:06:14.000,2019-11-16 03:00:12
27102,CCCV_Chg,9,3,9,307.200,3.6002,880.647,3102.777,1:06:15.000,2019-11-16 03:00:13
27103,CCCV_Chg,9,3,9,306.900,3.6005,880.733,3103.084,1:06:16.000,2019-11-16 03:00:14
27104,CCCV_Chg,9,3,9,306.900,3.6002,880.818,3103.392,1:06:17.000,2019-11-16 03:00:15
27105,CCCV_Chg,9,3,9,306.500,3.6005,880.903,3103.700,1:06:18.000,2019-11-16 03:00:16
27106,CCCV_Chg,9,3,9,306.100,3.6005,880.988,3104.006,1:06:19.000,2019-11-16 03:00:17
27107,CCCV_Chg,9,3,9,305.800,3.6002,881.073,3104.311,1:06:20.000,2019-11-16 03:00:18
27108,CCCV_Chg,9,3,9,305.400,3.6005,881.159,3104.616,1:06:21.000,2019-11-16 03:00:19
27109,CCCV_Chg,9,3,9,305.000,3.6002,881.243,3104.922,1:06:22.000,2019-11-16 03:00:20
27110,CCCV_Chg,9,3,9,305.000,3.6002,881.328,3105.227,1:06:23.000,2019-11-16 03:00:21
27111,CCCV_Chg,9,3,9,304.600,3.6005,881.412,3105.532,1:06:24.000,2019-11-16 03:00:22
27112,CCCV_Chg,9,3,9,304.600,3.6002,881.497,3105.837,1:06:25.000,2019-11-16 03:00:23
27113,CCCV_Chg,9,3,9,304.300,3.6005,881.582,3106.142,1:06:26.000,2019-11-16 03:00:24
27114,CCCV_Chg,9,3,9,304.300,3.6002,881.666,3106.448,1:06:27.000,2019-11-16 03:00:25
27115,CCCV_Chg,9,3,9,304.300,3.6002,881.751,3106.752,1:06:28.000,2019-11-16 03:00:26
27116,CCCV_Chg,9,3,9,303.900,3.6002,881.836,3107.056,1:06:29.000,2019-11-16 03:00:27
27117,CCCV_Chg,9,3,9,303.100,3.6005,881.920,3107.359,1:06:30.000,2019-11-16 03:00:28
27118,CCCV_Chg,9,3,9,303.100,3.6002,882.004,3107.661,1:06:31.000,2019-11-16 03:00:29
27119,CCCV_Chg,9,3,9,302.800,3.6002,882.088,3107.964,1:06:32.000,2019-11-16 03:00:30
27120,CCCV_Chg,9,3,9,302.400,3.6002,882.172,3108.267,1:06:33.000,2019-11-16 03:00:31
27121,CCCV_Chg,9,3,9,302.400,3.6002,882.256,3108.570,1:06:34.000,2019-11-16 03:00:32
27122,CCCV_Chg,9,3,9,302.000,3.6005,882.340,3108.872,1:06:35.000,2019-11-16 03:00:33
27123,CCCV_Chg,9,3,9,301.700,3.6005,882.424,3109.175,1:06:36.000,2019-11-16 03:00:34
27124,CCCV_Chg,9,3,9,301.300,3.6002,882.508,3109.477,1:06:37.000,2019-11-16 03:00:35
27125,CCCV_Chg,9,3,9,300.900,3.6002,882.591,3109.777,1:06:38.000,2019-11-16 03:00:36
27126,CCCV_Chg,9,3,9,300.900,3.6005,882.675,3110.078,1:06:39.000,2019-11-16 03:00:37
27127,CCCV_Chg,9,3,9,300.900,3.6005,882.758,3110.378,1:06:40.000,2019-11-16 03:00:38
27128,CCCV_Chg,9,3,9,300.500,3.6005,882.842,3110.678,1:06:41.000,2019-11-16 03:00:39
27129,CCCV_Chg,9,3,9,300.200,3.6002,882.925,3110.979,1:06:42.000,2019-11-16 03:00:40
27130,CCCV_Chg,9,3,9,299.800,3.6002,883.009,3111.279,1:06:43.000,2019-11-16 03:00:41
27131,CCCV_Chg,9,3,9,299.800,3.6002,883.092,3111.580,1:06:44.000,2019-11-16 03:00:42
27132,CCCV_Chg,9,3,9,299.400,3.6005,883.176,3111.880,1:06:45.000,2019-11-16 03:00:43
27133,CCCV_Chg,9,3,9,299.100,3.6002,883.259,3112.180,1:06:46.000,2019-11-16 03:00:44
27134,CCCV_Chg,9,3,9,298.700,3.6002,883.342,3112.478,1:06:47.000,2019-11-16 03:00:45
27135,CCCV_Chg,9,3,9,298.700,3.6002,883.425,3112.776,1:06:48.000,2019-11-16 03:00:46
27136,CCCV_Chg,9,3,9,297.600,3.6002,883.508,3113.074,1:06:49.000,2019-11-16 03:00:47
27137,CCCV_Chg,9,3,9,297.600,3.6002,883.590,3113.372,1:06:50.000,2019-11-16 03:00:48
27138,CCCV_Chg,9,3,9,297.600,3.6002,883.673,3113.670,1:06:51.000,2019-11-16 03:00:49
27139,CCCV_Chg,9,3,9,297.200,3.6005,883.756,3113.968,1:06:52.000,2019-11-16 03:00:50
27140,CCCV_Chg,9,3,9,296.800,3.6002,883.839,3114.266,1:06:53.000,2019-11-16 03:00:51
27141,CCCV_Chg,9,3,9,296.800,3.6002,883.921,3114.562,1:06:54.000,2019-11-16 03:00:52
27142,CCCV_Chg,9,3,9,296.500,3.6002,884.003,3114.857,1:06:55.000,2019-11-16 03:00:53
27143,CCCV_Chg,9,3,9,296.500,3.6002,884.086,3115.153,1:06:56.000,2019-11-16 03:00:54
27144,CCCV_Chg,9,3,9,296.100,3.6002,884.168,3115.449,1:06:57.000,2019-11-16 03:00:55
27145,CCCV_Chg,9,3,9,295.700,3.6002,884.250,3115.744,1:06:58.000,2019-11-16 03:00:56
27146,CCCV_Chg,9,3,9,295.300,3.6002,884.332,3116.040,1:06:59.000,2019-11-16 03:00:57
27147,CCCV_Chg,9,3,9,295.300,3.6002,884.415,3116.336,1:07:00.000,2019-11-16 03:00:58
27148,CCCV_Chg,9,3,9,295.000,3.6002,884.496,3116.631,1:07:01.000,2019-11-16 03:00:59
27149,CCCV_Chg,9,3,9,295.000,3.6002,884.578,3116.927,1:07:02.000,2019-11-16 03:01:00
27150,CCCV_Chg,9,3,9,294.600,3.6002,884.660,3117.222,1:07:03.000,2019-11-16 03:01:01
27151,CCCV_Chg,9,3,9,294.600,3.6002,884.741,3117.518,1:07:04.000,2019-11-16 03:01:02
27152,CCCV_Chg,9,3,9,294.200,3.6002,884.823,3117.813,1:07:05.000,2019-11-16 03:01:03
27153,CCCV_Chg,9,3,9,294.200,3.6002,884.905,3118.106,1:07:06.000,2019-11-16 03:01:04
27154,CCCV_Chg,9,3,9,294.200,3.6002,884.986,3118.399,1:07:07.000,2019-11-16 03:01:05
27155,CCCV_Chg,9,3,9,294.200,3.6005,885.068,3118.693,1:07:08.000,2019-11-16 03:01:06
27156,CCCV_Chg,9,3,9,293.800,3.6002,885.150,3118.986,1:07:09.000,2019-11-16 03:01:07
27157,CCCV_Chg,9,3,9,293.800,3.6005,885.231,3119.279,1:07:10.000,2019-11-16 03:01:08
27158,CCCV_Chg,9,3,9,293.500,3.6002,885.313,3119.572,1:07:11.000,2019-11-16 03:01:09
27159,CCCV_Chg,9,3,9,293.500,3.6002,885.395,3119.866,1:07:12.000,2019-11-16 03:01:10
27160,CCCV_Chg,9,3,9,292.700,3.6002,885.476,3120.159,1:07:13.000,2019-11-16 03:01:11
27161,CCCV_Chg,9,3,9,292.400,3.6002,885.557,3120.452,1:07:14.000,2019-11-16 03:01:12
27162,CCCV_Chg,9,3,9,292.000,3.6002,885.638,3120.744,1:07:15.000,2019-11-16 03:01:13
27163,CCCV_Chg,9,3,9,292.000,3.6002,885.719,3121.036,1:07:16.000,2019-11-16 03:01:14
27164,CCCV_Chg,9,3,9,291.600,3.6002,885.800,3121.326,1:07:17.000,2019-11-16 03:01:15
27165,CCCV_Chg,9,3,9,291.600,3.6002,885.881,3121.617,1:07:18.000,2019-11-16 03:01:16
27166,CCCV_Chg,9,3,9,291.600,3.6005,885.962,3121.908,1:07:19.000,2019-11-16 03:01:17
27167,CCCV_Chg,9,3,9,291.200,3.6002,886.043,3122.199,1:07:20.000,2019-11-16 03:01:18
27168,CCCV_Chg,9,3,9,290.900,3.6005,886.124,3122.490,1:07:21.000,2019-11-16 03:01:19
27169,CCCV_Chg,9,3,9,290.900,3.6002,886.206,3122.780,1:07:22.000,2019-11-16 03:01:20
27170,CCCV_Chg,9,3,9,290.500,3.6002,886.286,3123.072,1:07:23.000,2019-11-16 03:01:21
27171,CCCV_Chg,9,3,9,290.100,3.6005,886.367,3123.362,1:07:24.000,2019-11-16 03:01:22
27172,CCCV_Chg,9,3,9,289.800,3.6005,886.447,3123.653,1:07:25.000,2019-11-16 03:01:23
27173,CCCV_Chg,9,3,9,289.400,3.6005,886.528,3123.943,1:07:26.000,2019-11-16 03:01:24
27174,CCCV_Chg,9,3,9,289.400,3.6002,886.608,3124.231,1:07:27.000,2019-11-16 03:01:25
27175,CCCV_Chg,9,3,9,289.400,3.6002,886.688,3124.520,1:07:28.000,2019-11-16 03:01:26
27176,CCCV_Chg,9,3,9,289.400,3.6002,886.769,3124.809,1:07:29.000,2019-11-16 03:01:27
27177,CCCV_Chg,9,3,9,289.000,3.6002,886.849,3125.097,1:07:30.000,2019-11-16 03:01:28
27178,CCCV_Chg,9,3,9,288.600,3.6002,886.930,3125.386,1:07:31.000,2019-11-16 03:01:29
27179,CCCV_Chg,9,3,9,288.600,3.6005,887.010,3125.674,1:07:32.000,2019-11-16 03:01:30
27180,CCCV_Chg,9,3,9,288.300,3.6002,887.089,3125.962,1:07:33.000,2019-11-16 03:01:31
27181,CCCV_Chg,9,3,9,287.500,3.6002,887.169,3126.251,1:07:34.000,2019-11-16 03:01:32
27182,CCCV_Chg,9,3,9,287.200,3.6005,887.249,3126.538,1:07:35.000,2019-11-16 03:01:33
27183,CCCV_Chg,9,3,9,286.800,3.6005,887.329,3126.824,1:07:36.000,2019-11-16 03:01:34
27184,CCCV_Chg,9,3,9,286.800,3.6002,887.409,3127.110,1:07:37.000,2019-11-16 03:01:35
27185,CCCV_Chg,9,3,9,286.400,3.6002,887.488,3127.396,1:07:38.000,2019-11-16 03:01:36
27186,CCCV_Chg,9,3,9,286.400,3.6005,887.568,3127.682,1:07:39.000,2019-11-16 03:01:37
27187,CCCV_Chg,9,3,9,286.400,3.6002,887.647,3127.968,1:07:40.000,2019-11-16 03:01:38
27188,CCCV_Chg,9,3,9,286.400,3.6002,887.726,3128.254,1:07:41.000,2019-11-16 03:01:39
27189,CCCV_Chg,9,3,9,286.000,3.6002,887.806,3128.540,1:07:42.000,2019-11-16 03:01:40
27190,CCCV_Chg,9,3,9,285.700,3.6002,887.885,3128.826,1:07:43.000,2019-11-16 03:01:41
27191,CCCV_Chg,9,3,9,285.700,3.6005,887.964,3129.113,1:07:44.000,2019-11-16 03:01:42
27192,CCCV_Chg,9,3,9,285.300,3.6005,888.043,3129.399,1:07:45.000,2019-11-16 03:01:43
27193,CCCV_Chg,9,3,9,285.300,3.6002,888.123,3129.685,1:07:46.000,2019-11-16 03:01:44
27194,CCCV_Chg,9,3,9,284.900,3.6005,888.202,3129.971,1:07:47.000,2019-11-16 03:01:45
27195,CCCV_Chg,9,3,9,284.500,3.6002,888.281,3130.255,1:07:48.000,2019-11-16 03:01:46
27196,CCCV_Chg,9,3,9,284.500,3.6002,888.361,3130.538,1:07:49.000,2019-11-16 03:01:47
27197,CCCV_Chg,9,3,9,284.500,3.6002,888.440,3130.822,1:07:50.000,2019-11-16 03:01:48
27198,CCCV_Chg,9,3,9,284.200,3.6002,888.519,3131.106,1:07:51.000,2019-11-16 03:01:49
27199,CCCV_Chg,9,3,9,284.200,3.6002,888.597,3131.390,1:07:52.000,2019-11-16 03:01:50
27200,CCCV_Chg,9,3,9,283.800,3.6002,888.676,3131.673,1:07:53.000,2019-11-16 03:01:51
27201,CCCV_Chg,9,3,9,283.400,3.6002,888.755,3131.957,1:07:54.000,2019-11-16 03:01:52
27202,CCCV_Chg,9,3,9,283.400,3.6002,888.833,3132.240,1:07:55.000,2019-11-16 03:01:53
27203,CCCV_Chg,9,3,9,283.400,3.6005,888.912,3132.524,1:07:56.000,2019-11-16 03:01:54
27204,CCCV_Chg,9,3,9,283.100,3.6002,888.991,3132.808,1:07:57.000,2019-11-16 03:01:55
27205,CCCV_Chg,9,3,9,283.100,3.6002,889.069,3133.092,1:07:58.000,2019-11-16 03:01:56
27206,CCCV_Chg,9,3,9,282.300,3.6005,889.148,3133.375,1:07:59.000,2019-11-16 03:01:57
27207,CCCV_Chg,9,3,9,282.300,3.6005,889.227,3133.656,1:08:00.000,2019-11-16 03:01:58
27208,CCCV_Chg,9,3,9,281.900,3.6005,889.305,3133.938,1:08:01.000,2019-11-16 03:01:59
27209,CCCV_Chg,9,3,9,281.600,3.6002,889.383,3134.219,1:08:02.000,2019-11-16 03:02:00
27210,CCCV_Chg,9,3,9,281.600,3.6002,889.461,3134.500,1:08:03.000,2019-11-16 03:02:01
27211,CCCV_Chg,9,3,9,281.600,3.6005,889.539,3134.782,1:08:04.000,2019-11-16 03:02:02
27212,CCCV_Chg,9,3,9,281.200,3.6002,889.617,3135.063,1:08:05.000,2019-11-16 03:02:03
27213,CCCV_Chg,9,3,9,280.800,3.6002,889.695,3135.344,1:08:06.000,2019-11-16 03:02:04
27214,CCCV_Chg,9,3,9,280.500,3.6002,889.773,3135.626,1:08:07.000,2019-11-16 03:02:05
27215,CCCV_Chg,9,3,9,280.500,3.6002,889.851,3135.907,1:08:08.000,2019-11-16 03:02:06
27216,CCCV_Chg,9,3,9,280.100,3.6002,889.929,3136.187,1:08:09.000,2019-11-16 03:02:07
27217,CCCV_Chg,9,3,9,280.100,3.6002,890.008,3136.466,1:08:10.000,2019-11-16 03:02:08
27218,CCCV_Chg,9,3,9,279.700,3.6005,890.085,3136.745,1:08:11.000,2019-11-16 03:02:09
27219,CCCV_Chg,9,3,9,279.700,3.6005,890.163,3137.024,1:08:12.000,2019-11-16 03:02:10
27220,CCCV_Chg,9,3,9,279.300,3.6005,890.240,3137.302,1:08:13.000,2019-11-16 03:02:11
27221,CCCV_Chg,9,3,9,279.000,3.6002,890.318,3137.582,1:08:14.000,2019-11-16 03:02:12
27222,CCCV_Chg,9,3,9,278.600,3.6002,890.395,3137.860,1:08:15.000,2019-11-16 03:02:13
27223,CCCV_Chg,9,3,9,278.600,3.6005,890.473,3138.140,1:08:16.000,2019-11-16 03:02:14
27224,CCCV_Chg,9,3,9,278.600,3.6002,890.550,3138.419,1:08:17.000,2019-11-16 03:02:15
27225,CCCV_Chg,9,3,9,278.200,3.6005,890.628,3138.698,1:08:18.000,2019-11-16 03:02:16
27226,CCCV_Chg,9,3,9,278.200,3.6005,890.705,3138.976,1:08:19.000,2019-11-16 03:02:17
27227,CCCV_Chg,9,3,9,277.900,3.6002,890.783,3139.255,1:08:20.000,2019-11-16 03:02:18
27228,CCCV_Chg,9,3,9,277.900,3.6005,890.860,3139.534,1:08:21.000,2019-11-16 03:02:19
27229,CCCV_Chg,9,3,9,277.900,3.6005,890.938,3139.813,1:08:22.000,2019-11-16 03:02:20
27230,CCCV_Chg,9,3,9,277.900,3.6005,891.015,3140.091,1:08:23.000,2019-11-16 03:02:21
27231,CCCV_Chg,9,3,9,277.500,3.6002,891.092,3140.369,1:08:24.000,2019-11-16 03:02:22
27232,CCCV_Chg,9,3,9,277.500,3.6002,891.169,3140.645,1:08:25.000,2019-11-16 03:02:23
27233,CCCV_Chg,9,3,9,276.700,3.6005,891.246,3140.922,1:08:26.000,2019-11-16 03:02:24
27234,CCCV_Chg,9,3,9,276.400,3.6002,891.323,3141.198,1:08:27.000,2019-11-16 03:02:25
27235,CCCV_Chg,9,3,9,276.400,3.6002,891.400,3141.475,1:08:28.000,2019-11-16 03:02:26
27236,CCCV_Chg,9,3,9,276.000,3.6002,891.476,3141.752,1:08:29.000,2019-11-16 03:02:27
27237,CCCV_Chg,9,3,9,276.000,3.6005,891.553,3142.028,1:08:30.000,2019-11-16 03:02:28
27238,CCCV_Chg,9,3,9,276.000,3.6005,891.630,3142.305,1:08:31.000,2019-11-16 03:02:29
27239,CCCV_Chg,9,3,9,275.600,3.6002,891.707,3142.581,1:08:32.000,2019-11-16 03:02:30
27240,CCCV_Chg,9,3,9,275.200,3.6005,891.783,3142.855,1:08:33.000,2019-11-16 03:02:31
27241,CCCV_Chg,9,3,9,274.900,3.6002,891.859,3143.130,1:08:34.000,2019-11-16 03:02:32
27242,CCCV_Chg,9,3,9,274.900,3.6005,891.935,3143.404,1:08:35.000,2019-11-16 03:02:33
27243,CCCV_Chg,9,3,9,274.500,3.6002,892.012,3143.678,1:08:36.000,2019-11-16 03:02:34
27244,CCCV_Chg,9,3,9,274.500,3.6005,892.088,3143.952,1:08:37.000,2019-11-16 03:02:35
27245,CCCV_Chg,9,3,9,274.500,3.6005,892.164,3144.226,1:08:38.000,2019-11-16 03:02:36
27246,CCCV_Chg,9,3,9,274.100,3.6002,892.241,3144.500,1:08:39.000,2019-11-16 03:02:37
27247,CCCV_Chg,9,3,9,273.800,3.6005,892.317,3144.774,1:08:40.000,2019-11-16 03:02:38
27248,CCCV_Chg,9,3,9,273.400,3.6002,892.393,3145.049,1:08:41.000,2019-11-16 03:02:39
27249,CCCV_Chg,9,3,9,273.000,3.6005,892.469,3145.323,1:08:42.000,2019-11-16 03:02:40
27250,CCCV_Chg,9,3,9,273.000,3.6002,892.544,3145.597,1:08:43.000,2019-11-16 03:02:41
27251,CCCV_Chg,9,3,9,272.600,3.6005,892.620,3145.870,1:08:44.000,2019-11-16 03:02:42
27252,CCCV_Chg,9,3,9,272.600,3.6005,892.696,3146.142,1:08:45.000,2019-11-16 03:02:43
27253,CCCV_Chg,9,3,9,272.600,3.6005,892.771,3146.414,1:08:46.000,2019-11-16 03:02:44
27254,CCCV_Chg,9,3,9,272.300,3.6005,892.847,3146.685,1:08:47.000,2019-11-16 03:02:45
