Record ID,Step Name,Relative Time(h:min:s.ms),Realtime,Auxiliary channel TU1 T(°C),Gap of Temperature
2122,CCCV_Chg,0:25:10.000,2019-11-15 20:03:59,28.9,0.0
2123,CCCV_Chg,0:25:11.000,2019-11-15 20:04:00,28.9,0.0
2124,CCCV_Chg,0:25:12.000,2019-11-15 20:04:01,28.9,0.0
2125,CCCV_Chg,0:25:13.000,2019-11-15 20:04:02,28.9,0.0
2126,CCCV_Chg,0:25:14.000,2019-11-15 20:04:03,28.9,0.0
2127,CCCV_Chg,0:25:15.000,2019-11-15 20:04:04,28.9,0.0
2128,CCCV_Chg,0:25:16.000,2019-11-15 20:04:05,28.9,0.0
2129,CCCV_Chg,0:25:17.000,2019-11-15 20:04:06,28.9,0.0
2130,CCCV_Chg,0:25:18.000,2019-11-15 20:04:07,28.9,0.0
2131,CCCV_Chg,0:25:19.000,2019-11-15 20:04:08,28.9,0.0
2132,CCCV_Chg,0:25:20.000,2019-11-15 20:04:09,28.9,0.0
2133,CCCV_Chg,0:25:21.000,2019-11-15 20:04:10,28.9,0.0
2134,CCCV_Chg,0:25:22.000,2019-11-15 20:04:11,28.9,0.0
2135,CCCV_Chg,0:25:23.000,2019-11-15 20:04:12,28.9,0.0
2136,CCCV_Chg,0:25:24.000,2019-11-15 20:04:13,28.9,0.0
2137,CCCV_Chg,0:25:25.000,2019-11-15 20:04:14,28.9,0.0
2138,CCCV_Chg,0:25:26.000,2019-11-15 20:04:15,28.9,0.0
2139,CCCV_Chg,0:25:27.000,2019-11-15 20:04:16,28.9,0.0
2140,CCCV_Chg,0:25:28.000,2019-11-15 20:04:17,28.9,0.0
2141,CCCV_Chg,0:25:29.000,2019-11-15 20:04:18,28.9,0.0
2142,CCCV_Chg,0:25:30.000,2019-11-15 20:04:19,28.9,0.0
2143,CCCV_Chg,0:25:31.000,2019-11-15 20:04:20,28.9,0.0
2144,CCCV_Chg,0:25:32.000,2019-11-15 20:04:21,28.9,0.0
2145,CCCV_Chg,0:25:33.000,2019-11-15 20:04:22,28.9,0.0
2146,CCCV_Chg,0:25:34.000,2019-11-15 20:04:23,28.9,0.0
2147,CCCV_Chg,0:25:35.000,2019-11-15 20:04:24,28.9,0.0
2148,CCCV_Chg,0:25:36.000,2019-11-15 20:04:25,28.9,0.0
2149,CCCV_Chg,0:25:37.000,2019-11-15 20:04:26,29.0,0.0
2150,CCCV_Chg,0:25:38.000,2019-11-15 20:04:27,28.9,0.0
2151,CCCV_Chg,0:25:39.000,2019-11-15 20:04:28,29.0,0.0
2152,CCCV_Chg,0:25:40.000,2019-11-15 20:04:29,29.0,0.0
2153,CCCV_Chg,0:25:41.000,2019-11-15 20:04:30,29.0,0.0
2154,CCCV_Chg,0:25:42.000,2019-11-15 20:04:31,29.0,0.0
2155,CCCV_Chg,0:25:43.000,2019-11-15 20:04:32,29.0,0.0
2156,CCCV_Chg,0:25:44.000,2019-11-15 20:04:33,29.0,0.0
2157,CCCV_Chg,0:25:45.000,2019-11-15 20:04:34,29.0,0.0
2158,CCCV_Chg,0:25:46.000,2019-11-15 20:04:35,29.0,0.0
2159,CCCV_Chg,0:25:47.000,2019-11-15 20:04:36,29.0,0.0
2160,CCCV_Chg,0:25:48.000,2019-11-15 20:04:37,29.0,0.0
2161,CCCV_Chg,0:25:49.000,2019-11-15 20:04:38,29.0,0.0
2162,CCCV_Chg,0:25:50.000,2019-11-15 20:04:39,29.0,0.0
2163,CCCV_Chg,0:25:51.000,2019-11-15 20:04:40,29.0,0.0
2164,CCCV_Chg,0:25:52.000,2019-11-15 20:04:41,29.0,0.0
2165,CCCV_Chg,0:25:53.000,2019-11-15 20:04:42,29.1,0.0
2166,CCCV_Chg,0:25:54.000,2019-11-15 20:04:43,29.1,0.0
2167,CCCV_Chg,0:25:55.000,2019-11-15 20:04:44,29.1,0.0
2168,CCCV_Chg,0:25:56.000,2019-11-15 20:04:45,29.1,0.0
2169,CCCV_Chg,0:25:57.000,2019-11-15 20:04:46,29.1,0.0
2170,CCCV_Chg,0:25:58.000,2019-11-15 20:04:47,29.1,0.0
2171,CCCV_Chg,0:25:59.000,2019-11-15 20:04:48,29.1,0.0
2172,CCCV_Chg,0:26:00.000,2019-11-15 20:04:49,29.1,0.0
2173,CCCV_Chg,0:26:01.000,2019-11-15 20:04:50,29.1,0.0
2174,CCCV_Chg,0:26:02.000,2019-11-15 20:04:51,29.1,0.0
2175,CCCV_Chg,0:26:03.000,2019-11-15 20:04:52,29.1,0.0
2176,CCCV_Chg,0:26:04.000,2019-11-15 20:04:53,29.1,0.0
2177,CCCV_Chg,0:26:05.000,2019-11-15 20:04:54,29.1,0.0
2178,CCCV_Chg,0:26:06.000,2019-11-15 20:04:55,29.1,0.0
2179,CCCV_Chg,0:26:07.000,2019-11-15 20:04:56,29.1,0.0
2180,CCCV_Chg,0:26:08.000,2019-11-15 20:04:57,29.1,0.0
2181,CCCV_Chg,0:26:09.000,2019-11-15 20:04:58,29.1,0.0
2182,CCCV_Chg,0:26:10.000,2019-11-15 20:04:59,29.1,0.0
2183,CCCV_Chg,0:26:11.000,2019-11-15 20:05:00,29.1,0.0
2184,CCCV_Chg,0:26:12.000,2019-11-15 20:05:01,29.1,0.0
2185,CCCV_Chg,0:26:13.000,2019-11-15 20:05:02,29.2,0.0
2186,CCCV_Chg,0:26:14.000,2019-11-15 20:05:03,29.1,0.0
2187,CCCV_Chg,0:26:15.000,2019-11-15 20:05:04,29.1,0.0
2188,CCCV_Chg,0:26:16.000,2019-11-15 20:05:05,29.1,0.0
2189,CCCV_Chg,0:26:17.000,2019-11-15 20:05:06,29.2,0.0
2190,CCCV_Chg,0:26:18.000,2019-11-15 20:05:07,29.1,0.0
2191,CCCV_Chg,0:26:19.000,2019-11-15 20:05:08,29.1,0.0
2192,CCCV_Chg,0:26:20.000,2019-11-15 20:05:09,29.2,0.0
2193,CCCV_Chg,0:26:21.000,2019-11-15 20:05:10,29.1,0.0
2194,CCCV_Chg,0:26:22.000,2019-11-15 20:05:11,29.2,0.0
2195,CCCV_Chg,0:26:23.000,2019-11-15 20:05:12,29.1,0.0
2196,CCCV_Chg,0:26:24.000,2019-11-15 20:05:13,29.1,0.0
2197,CCCV_Chg,0:26:25.000,2019-11-15 20:05:14,29.1,0.0
2198,CCCV_Chg,0:26:26.000,2019-11-15 20:05:15,29.1,0.0
2199,CCCV_Chg,0:26:27.000,2019-11-15 20:05:16,29.1,0.0
2200,CCCV_Chg,0:26:28.000,2019-11-15 20:05:17,29.1,0.0
2201,CCCV_Chg,0:26:29.000,2019-11-15 20:05:18,29.1,0.0
2202,CCCV_Chg,0:26:30.000,2019-11-15 20:05:19,29.1,0.0
2203,CCCV_Chg,0:26:31.000,2019-11-15 20:05:20,29.1,0.0
2204,CCCV_Chg,0:26:32.000,2019-11-15 20:05:21,29.1,0.0
2205,CCCV_Chg,0:26:33.000,2019-11-15 20:05:22,29.1,0.0
2206,CCCV_Chg,0:26:34.000,2019-11-15 20:05:23,29.1,0.0
2207,CCCV_Chg,0:26:35.000,2019-11-15 20:05:24,29.1,0.0
2208,CCCV_Chg,0:26:36.000,2019-11-15 20:05:25,29.1,0.0
2209,CCCV_Chg,0:26:37.000,2019-11-15 20:05:26,29.1,0.0
2210,CCCV_Chg,0:26:38.000,2019-11-15 20:05:27,29.1,0.0
2211,CCCV_Chg,0:26:39.000,2019-11-15 20:05:28,29.1,0.0
2212,CCCV_Chg,0:26:40.000,2019-11-15 20:05:29,29.1,0.0
2213,CCCV_Chg,0:26:41.000,2019-11-15 20:05:30,29.1,0.0
2214,CCCV_Chg,0:26:42.000,2019-11-15 20:05:31,29.1,0.0
2215,CCCV_Chg,0:26:43.000,2019-11-15 20:05:32,29.1,0.0
2216,CCCV_Chg,0:26:44.000,2019-11-15 20:05:33,29.0,0.0
2217,CCCV_Chg,0:26:45.000,2019-11-15 20:05:34,29.1,0.0
2218,CCCV_Chg,0:26:46.000,2019-11-15 20:05:35,29.0,0.0
2219,CCCV_Chg,0:26:47.000,2019-11-15 20:05:36,29.0,0.0
2220,CCCV_Chg,0:26:48.000,2019-11-15 20:05:37,29.0,0.0
2221,CCCV_Chg,0:26:49.000,2019-11-15 20:05:38,29.0,0.0
2222,CCCV_Chg,0:26:50.000,2019-11-15 20:05:39,29.0,0.0
2223,CCCV_Chg,0:26:51.000,2019-11-15 20:05:40,29.0,0.0
2224,CCCV_Chg,0:26:52.000,2019-11-15 20:05:41,29.0,0.0
2225,CCCV_Chg,0:26:53.000,2019-11-15 20:05:42,29.0,0.0
2226,CCCV_Chg,0:26:54.000,2019-11-15 20:05:43,29.0,0.0
2227,CCCV_Chg,0:26:55.000,2019-11-15 20:05:44,29.0,0.0
2228,CCCV_Chg,0:26:56.000,2019-11-15 20:05:45,29.0,0.0
2229,CCCV_Chg,0:26:57.000,2019-11-15 20:05:46,29.0,0.0
2230,CCCV_Chg,0:26:58.000,2019-11-15 20:05:47,29.0,0.0
2231,CCCV_Chg,0:26:59.000,2019-11-15 20:05:48,29.0,0.0
2232,CCCV_Chg,0:27:00.000,2019-11-15 20:05:49,28.9,0.0
2233,CCCV_Chg,0:27:01.000,2019-11-15 20:05:50,29.0,0.0
2234,CCCV_Chg,0:27:02.000,2019-11-15 20:05:51,28.9,0.0
2235,CCCV_Chg,0:27:03.000,2019-11-15 20:05:52,28.9,0.0
2236,CCCV_Chg,0:27:04.000,2019-11-15 20:05:53,28.9,0.0
2237,CCCV_Chg,0:27:05.000,2019-11-15 20:05:54,28.9,0.0
2238,CCCV_Chg,0:27:06.000,2019-11-15 20:05:55,28.9,0.0
2239,CCCV_Chg,0:27:07.000,2019-11-15 20:05:56,28.9,0.0
2240,CCCV_Chg,0:27:08.000,2019-11-15 20:05:57,28.9,0.0
2241,CCCV_Chg,0:27:09.000,2019-11-15 20:05:58,28.9,0.0
2242,CCCV_Chg,0:27:10.000,2019-11-15 20:05:59,28.9,0.0
2243,CCCV_Chg,0:27:11.000,2019-11-15 20:06:00,28.9,0.0
2244,CCCV_Chg,0:27:12.000,2019-11-15 20:06:01,28.9,0.0
2245,CCCV_Chg,0:27:13.000,2019-11-15 20:06:02,28.9,0.0
2246,CCCV_Chg,0:27:14.000,2019-11-15 20:06:03,28.9,0.0
2247,CCCV_Chg,0:27:15.000,2019-11-15 20:06:04,28.9,0.0
2248,CCCV_Chg,0:27:16.000,2019-11-15 20:06:05,28.8,0.0
2249,CCCV_Chg,0:27:17.000,2019-11-15 20:06:06,28.9,0.0
2250,CCCV_Chg,0:27:18.000,2019-11-15 20:06:07,28.8,0.0
2251,CCCV_Chg,0:27:19.000,2019-11-15 20:06:08,28.9,0.0
2252,CCCV_Chg,0:27:20.000,2019-11-15 20:06:09,28.8,0.0
2253,CCCV_Chg,0:27:21.000,2019-11-15 20:06:10,28.9,0.0
2254,CCCV_Chg,0:27:22.000,2019-11-15 20:06:11,28.8,0.0
2255,CCCV_Chg,0:27:23.000,2019-11-15 20:06:12,28.8,0.0
2256,CCCV_Chg,0:27:24.000,2019-11-15 20:06:13,28.8,0.0
2257,CCCV_Chg,0:27:25.000,2019-11-15 20:06:14,28.8,0.0
2258,CCCV_Chg,0:27:26.000,2019-11-15 20:06:15,28.8,0.0
2259,CCCV_Chg,0:27:27.000,2019-11-15 20:06:16,28.8,0.0
2260,CCCV_Chg,0:27:28.000,2019-11-15 20:06:17,28.8,0.0
2261,CCCV_Chg,0:27:29.000,2019-11-15 20:06:18,28.8,0.0
2262,CCCV_Chg,0:27:30.000,2019-11-15 20:06:19,28.8,0.0
2263,CCCV_Chg,0:27:31.000,2019-11-15 20:06:20,28.8,0.0
2264,CCCV_Chg,0:27:32.000,2019-11-15 20:06:21,28.8,0.0
2265,CCCV_Chg,0:27:33.000,2019-11-15 20:06:22,28.8,0.0
2266,CCCV_Chg,0:27:34.000,2019-11-15 20:06:23,28.8,0.0
2267,CCCV_Chg,0:27:35.000,2019-11-15 20:06:24,28.8,0.0
2268,CCCV_Chg,0:27:36.000,2019-11-15 20:06:25,28.8,0.0
2269,CCCV_Chg,0:27:37.000,2019-11-15 20:06:26,28.8,0.0
2270,CCCV_Chg,0:27:38.000,2019-11-15 20:06:27,28.8,0.0
2271,CCCV_Chg,0:27:39.000,2019-11-15 20:06:28,28.8,0.0
2272,CCCV_Chg,0:27:40.000,2019-11-15 20:06:29,28.8,0.0
2273,CCCV_Chg,0:27:41.000,2019-11-15 20:06:30,28.8,0.0
2274,CCCV_Chg,0:27:42.000,2019-11-15 20:06:31,28.8,0.0
2275,CCCV_Chg,0:27:43.000,2019-11-15 20:06:32,28.8,0.0
2276,CCCV_Chg,0:27:44.000,2019-11-15 20:06:33,28.8,0.0
2277,CCCV_Chg,0:27:45.000,2019-11-15 20:06:34,28.9,0.0
2278,CCCV_Chg,0:27:46.000,2019-11-15 20:06:35,28.8,0.0
2279,CCCV_Chg,0:27:47.000,2019-11-15 20:06:36,28.8,0.0
2280,CCCV_Chg,0:27:48.000,2019-11-15 20:06:37,28.8,0.0
2281,CCCV_Chg,0:27:49.000,2019-11-15 20:06:38,28.8,0.0
2282,CCCV_Chg,0:27:50.000,2019-11-15 20:06:39,28.9,0.0
2283,CCCV_Chg,0:27:51.000,2019-11-15 20:06:40,28.9,0.0
2284,CCCV_Chg,0:27:52.000,2019-11-15 20:06:41,28.9,0.0
2285,CCCV_Chg,0:27:53.000,2019-11-15 20:06:42,28.8,0.0
2286,CCCV_Chg,0:27:54.000,2019-11-15 20:06:43,28.9,0.0
2287,CCCV_Chg,0:27:55.000,2019-11-15 20:06:44,28.9,0.0
2288,CCCV_Chg,0:27:56.000,2019-11-15 20:06:45,28.9,0.0
2289,CCCV_Chg,0:27:57.000,2019-11-15 20:06:46,28.9,0.0
2290,CCCV_Chg,0:27:58.000,2019-11-15 20:06:47,28.9,0.0
2291,CCCV_Chg,0:27:59.000,2019-11-15 20:06:48,28.9,0.0
2292,CCCV_Chg,0:28:00.000,2019-11-15 20:06:49,28.9,0.0
2293,CCCV_Chg,0:28:01.000,2019-11-15 20:06:50,28.9,0.0
2294,CCCV_Chg,0:28:02.000,2019-11-15 20:06:51,28.9,0.0
2295,CCCV_Chg,0:28:03.000,2019-11-15 20:06:52,28.9,0.0
2296,CCCV_Chg,0:28:04.000,2019-11-15 20:06:53,28.9,0.0
2297,CCCV_Chg,0:28:05.000,2019-11-15 20:06:54,28.9,0.0
2298,CCCV_Chg,0:28:06.000,2019-11-15 20:06:55,28.9,0.0
2299,CCCV_Chg,0:28:07.000,2019-11-15 20:06:56,28.9,0.0
2300,CCCV_Chg,0:28:08.000,2019-11-15 20:06:57,28.9,0.0
2301,CCCV_Chg,0:28:09.000,2019-11-15 20:06:58,29.0,0.0
2302,CCCV_Chg,0:28:10.000,2019-11-15 20:06:59,29.0,0.0
2303,CCCV_Chg,0:28:11.000,2019-11-15 20:07:00,29.0,0.0
2304,CCCV_Chg,0:28:12.000,2019-11-15 20:07:01,29.0,0.0
2305,CCCV_Chg,0:28:13.000,2019-11-15 20:07:02,29.0,0.0
2306,CCCV_Chg,0:28:14.000,2019-11-15 20:07:03,29.0,0.0
2307,CCCV_Chg,0:28:15.000,2019-11-15 20:07:04,29.0,0.0
2308,CCCV_Chg,0:28:16.000,2019-11-15 20:07:05,29.0,0.0
2309,CCCV_Chg,0:28:17.000,2019-11-15 20:07:06,29.0,0.0
2310,CCCV_Chg,0:28:18.000,2019-11-15 20:07:07,29.0,0.0
2311,CCCV_Chg,0:28:19.000,2019-11-15 20:07:08,29.0,0.0
2312,CCCV_Chg,0:28:20.000,2019-11-15 20:07:09,29.0,0.0
2313,CCCV_Chg,0:28:21.000,2019-11-15 20:07:10,29.1,0.0
2314,CCCV_Chg,0:28:22.000,2019-11-15 20:07:11,29.0,0.0
2315,CCCV_Chg,0:28:23.000,2019-11-15 20:07:12,29.1,0.0
2316,CCCV_Chg,0:28:24.000,2019-11-15 20:07:13,29.0,0.0
2317,CCCV_Chg,0:28:25.000,2019-11-15 20:07:14,29.1,0.0
2318,CCCV_Chg,0:28:26.000,2019-11-15 20:07:15,29.1,0.0
2319,CCCV_Chg,0:28:27.000,2019-11-15 20:07:16,29.1,0.0
2320,CCCV_Chg,0:28:28.000,2019-11-15 20:07:17,29.1,0.0
2321,CCCV_Chg,0:28:29.000,2019-11-15 20:07:18,29.1,0.0
2322,CCCV_Chg,0:28:30.000,2019-11-15 20:07:19,29.1,0.0
2323,CCCV_Chg,0:28:31.000,2019-11-15 20:07:20,29.1,0.0
2324,CCCV_Chg,0:28:32.000,2019-11-15 20:07:21,29.1,0.0
2325,CCCV_Chg,0:28:33.000,2019-11-15 20:07:22,29.1,0.0
2326,CCCV_Chg,0:28:34.000,2019-11-15 20:07:23,29.1,0.0
2327,CCCV_Chg,0:28:35.000,2019-11-15 20:07:24,29.1,0.0
2328,CCCV_Chg,0:28:36.000,2019-11-15 20:07:25,29.1,0.0
2329,CCCV_Chg,0:28:37.000,2019-11-15 20:07:26,29.1,0.0
2330,CCCV_Chg,0:28:38.000,2019-11-15 20:07:27,29.1,0.0
2331,CCCV_Chg,0:28:39.000,2019-11-15 20:07:28,29.1,0.0
2332,CCCV_Chg,0:28:40.000,2019-11-15 20:07:29,29.1,0.0
2333,CCCV_Chg,0:28:41.000,2019-11-15 20:07:30,29.1,0.0
2334,CCCV_Chg,0:28:42.000,2019-11-15 20:07:31,29.1,0.0
2335,CCCV_Chg,0:28:43.000,2019-11-15 20:07:32,29.1,0.0
2336,CCCV_Chg,0:28:44.000,2019-11-15 20:07:33,29.1,0.0
2337,CCCV_Chg,0:28:45.000,2019-11-15 20:07:34,29.1,0.0
2338,CCCV_Chg,0:28:46.000,2019-11-15 20:07:35,29.1,0.0
2339,CCCV_Chg,0:28:47.000,2019-11-15 20:07:36,29.1,0.0
2340,CCCV_Chg,0:28:48.000,2019-11-15 20:07:37,29.1,0.0
2341,CCCV_Chg,0:28:49.000,2019-11-15 20:07:38,29.1,0.0
2342,CCCV_Chg,0:28:50.000,2019-11-15 20:07:39,29.1,0.0
2343,CCCV_Chg,0:28:51.000,2019-11-15 20:07:40,29.1,0.0
2344,CCCV_Chg,0:28:52.000,2019-11-15 20:07:41,29.1,0.0
2345,CCCV_Chg,0:28:53.000,2019-11-15 20:07:42,29.1,0.0
2346,CCCV_Chg,0:28:54.000,2019-11-15 20:07:43,29.1,0.0
2347,CCCV_Chg,0:28:55.000,2019-11-15 20:07:44,29.1,0.0
2348,CCCV_Chg,0:28:56.000,2019-11-15 20:07:45,29.1,0.0
2349,CCCV_Chg,0:28:57.000,2019-11-15 20:07:46,29.1,0.0
2350,CCCV_Chg,0:28:58.000,2019-11-15 20:07:47,29.1,0.0
2351,CCCV_Chg,0:28:59.000,2019-11-15 20:07:48,29.1,0.0
2352,CCCV_Chg,0:29:00.000,2019-11-15 20:07:49,29.1,0.0
2353,CCCV_Chg,0:29:01.000,2019-11-15 20:07:50,29.1,0.0
2354,CCCV_Chg,0:29:02.000,2019-11-15 20:07:51,29.1,0.0
2355,CCCV_Chg,0:29:03.000,2019-11-15 20:07:52,29.1,0.0
2356,CCCV_Chg,0:29:04.000,2019-11-15 20:07:53,29.1,0.0
2357,CCCV_Chg,0:29:05.000,2019-11-15 20:07:54,29.0,0.0
2358,CCCV_Chg,0:29:06.000,2019-11-15 20:07:55,29.1,0.0
2359,CCCV_Chg,0:29:07.000,2019-11-15 20:07:56,29.0,0.0
2360,CCCV_Chg,0:29:08.000,2019-11-15 20:07:57,29.0,0.0
2361,CCCV_Chg,0:29:09.000,2019-11-15 20:07:58,29.0,0.0
2362,CCCV_Chg,0:29:10.000,2019-11-15 20:07:59,29.0,0.0
2363,CCCV_Chg,0:29:11.000,2019-11-15 20:08:00,29.0,0.0
2364,CCCV_Chg,0:29:12.000,2019-11-15 20:08:01,29.0,0.0
2365,CCCV_Chg,0:29:13.000,2019-11-15 20:08:02,29.0,0.0
2366,CCCV_Chg,0:29:14.000,2019-11-15 20:08:03,29.0,0.0
2367,CCCV_Chg,0:29:15.000,2019-11-15 20:08:04,29.0,0.0
2368,CCCV_Chg,0:29:16.000,2019-11-15 20:08:05,29.0,0.0
2369,CCCV_Chg,0:29:17.000,2019-11-15 20:08:06,29.0,0.0
2370,CCCV_Chg,0:29:18.000,2019-11-15 20:08:07,29.0,0.0
2371,CCCV_Chg,0:29:19.000,2019-11-15 20:08:08,28.9,0.0
2372,CCCV_Chg,0:29:20.000,2019-11-15 20:08:09,29.0,0.0
2373,CCCV_Chg,0:29:21.000,2019-11-15 20:08:10,28.9,0.0
2374,CCCV_Chg,0:29:22.000,2019-11-15 20:08:11,28.9,0.0
2375,CCCV_Chg,0:29:23.000,2019-11-15 20:08:12,28.9,0.0
2376,CCCV_Chg,0:29:24.000,2019-11-15 20:08:13,28.9,0.0
2377,CCCV_Chg,0:29:25.000,2019-11-15 20:08:14,28.9,0.0
2378,CCCV_Chg,0:29:26.000,2019-11-15 20:08:15,28.9,0.0
2379,CCCV_Chg,0:29:27.000,2019-11-15 20:08:16,28.9,0.0
2380,CCCV_Chg,0:29:28.000,2019-11-15 20:08:17,28.9,0.0
2381,CCCV_Chg,0:29:29.000,2019-11-15 20:08:18,28.9,0.0
2382,CCCV_Chg,0:29:30.000,2019-11-15 20:08:19,28.9,0.0
2383,CCCV_Chg,0:29:31.000,2019-11-15 20:08:20,28.9,0.0
2384,CCCV_Chg,0:29:32.000,2019-11-15 20:08:21,28.9,0.0
2385,CCCV_Chg,0:29:33.000,2019-11-15 20:08:22,28.9,0.0
2386,CCCV_Chg,0:29:34.000,2019-11-15 20:08:23,28.8,0.0
2387,CCCV_Chg,0:29:35.000,2019-11-15 20:08:24,28.9,0.0
2388,CCCV_Chg,0:29:36.000,2019-11-15 20:08:25,28.9,0.0
2389,CCCV_Chg,0:29:37.000,2019-11-15 20:08:26,28.8,0.0
2390,CCCV_Chg,0:29:38.000,2019-11-15 20:08:27,28.9,0.0
2391,CCCV_Chg,0:29:39.000,2019-11-15 20:08:28,28.8,0.0
2392,CCCV_Chg,0:29:40.000,2019-11-15 20:08:29,28.8,0.0
2393,CCCV_Chg,0:29:41.000,2019-11-15 20:08:30,28.8,0.0
2394,CCCV_Chg,0:29:42.000,2019-11-15 20:08:31,28.8,0.0
2395,CCCV_Chg,0:29:43.000,2019-11-15 20:08:32,28.8,0.0
2396,CCCV_Chg,0:29:44.000,2019-11-15 20:08:33,28.8,0.0
2397,CCCV_Chg,0:29:45.000,2019-11-15 20:08:34,28.8,0.0
2398,CCCV_Chg,0:29:46.000,2019-11-15 20:08:35,28.8,0.0
2399,CCCV_Chg,0:29:47.000,2019-11-15 20:08:36,28.8,0.0
2400,CCCV_Chg,0:29:48.000,2019-11-15 20:08:37,28.8,0.0
2401,CCCV_Chg,0:29:49.000,2019-11-15 20:08:38,28.8,0.0
2402,CCCV_Chg,0:29:50.000,2019-11-15 20:08:39,28.8,0.0
2403,CCCV_Chg,0:29:51.000,2019-11-15 20:08:40,28.8,0.0
2404,CCCV_Chg,0:29:52.000,2019-11-15 20:08:41,28.8,0.0
2405,CCCV_Chg,0:29:53.000,2019-11-15 20:08:42,28.8,0.0
2406,CCCV_Chg,0:29:54.000,2019-11-15 20:08:43,28.8,0.0
2407,CCCV_Chg,0:29:55.000,2019-11-15 20:08:44,28.8,0.0
2408,CCCV_Chg,0:29:56.000,2019-11-15 20:08:45,28.7,0.0
2409,CCCV_Chg,0:29:57.000,2019-11-15 20:08:46,28.8,0.0
2410,CCCV_Chg,0:29:58.000,2019-11-15 20:08:47,28.7,0.0
2411,CCCV_Chg,0:29:59.000,2019-11-15 20:08:48,28.8,0.0
2412,CCCV_Chg,0:30:00.000,2019-11-15 20:08:49,28.8,0.0
2413,CCCV_Chg,0:30:01.000,2019-11-15 20:08:50,28.8,0.0
2414,CCCV_Chg,0:30:02.000,2019-11-15 20:08:51,28.7,0.0
2415,CCCV_Chg,0:30:03.000,2019-11-15 20:08:52,28.8,0.0
2416,CCCV_Chg,0:30:04.000,2019-11-15 20:08:53,28.8,0.0
2417,CCCV_Chg,0:30:05.000,2019-11-15 20:08:54,28.8,0.0
2418,CCCV_Chg,0:30:06.000,2019-11-15 20:08:55,28.8,0.0
2419,CCCV_Chg,0:30:07.000,2019-11-15 20:08:56,28.8,0.0
2420,CCCV_Chg,0:30:08.000,2019-11-15 20:08:57,28.8,0.0
2421,CCCV_Chg,0:30:09.000,2019-11-15 20:08:58,28.8,0.0
2422,CCCV_Chg,0:30:10.000,2019-11-15 20:08:59,28.8,0.0
2423,CCCV_Chg,0:30:11.000,2019-11-15 20:09:00,28.8,0.0
2424,CCCV_Chg,0:30:12.000,2019-11-15 20:09:01,28.8,0.0
2425,CCCV_Chg,0:30:13.000,2019-11-15 20:09:02,28.8,0.0
2426,CCCV_Chg,0:30:14.000,2019-11-15 20:09:03,28.8,0.0
2427,CCCV_Chg,0:30:15.000,2019-11-15 20:09:04,28.8,0.0
2428,CCCV_Chg,0:30:16.000,2019-11-15 20:09:05,28.8,0.0
2429,CCCV_Chg,0:30:17.000,2019-11-15 20:09:06,28.8,0.0
2430,CCCV_Chg,0:30:18.000,2019-11-15 20:09:07,28.8,0.0
2431,CCCV_Chg,0:30:19.000,2019-11-15 20:09:08,28.8,0.0
2432,CCCV_Chg,0:30:20.000,2019-11-15 20:09:09,28.8,0.0
2433,CCCV_Chg,0:30:21.000,2019-11-15 20:09:10,28.8,0.0
2434,CCCV_Chg,0:30:22.000,2019-11-15 20:09:11,28.8,0.0
2435,CCCV_Chg,0:30:23.000,2019-11-15 20:09:12,28.9,0.0
2436,CCCV_Chg,0:30:24.000,2019-11-15 20:09:13,28.8,0.0
2437,CCCV_Chg,0:30:25.000,2019-11-15 20:09:14,28.9,0.0
2438,CCCV_Chg,0:30:26.000,2019-11-15 20:09:15,28.8,0.0
2439,CCCV_Chg,0:30:27.000,2019-11-15 20:09:16,28.9,0.0
2440,CCCV_Chg,0:30:28.000,2019-11-15 20:09:17,28.9,0.0
2441,CCCV_Chg,0:30:29.000,2019-11-15 20:09:18,28.9,0.0
2442,CCCV_Chg,0:30:30.000,2019-11-15 20:09:19,28.9,0.0
2443,CCCV_Chg,0:30:31.000,2019-11-15 20:09:20,28.9,0.0
2444,CCCV_Chg,0:30:32.000,2019-11-15 20:09:21,28.9,0.0
2445,CCCV_Chg,0:30:33.000,2019-11-15 20:09:22,28.9,0.0
2446,CCCV_Chg,0:30:34.000,2019-11-15 20:09:23,28.9,0.0
2447,CCCV_Chg,0:30:35.000,2019-11-15 20:09:24,28.9,0.0
2448,CCCV_Chg,0:30:36.000,2019-11-15 20:09:25,28.9,0.0
2449,CCCV_Chg,0:30:37.000,2019-11-15 20:09:26,28.9,0.0
2450,CCCV_Chg,0:30:38.000,2019-11-15 20:09:27,28.9,0.0
2451,CCCV_Chg,0:30:39.000,2019-11-15 20:09:28,28.9,0.0
2452,CCCV_Chg,0:30:40.000,2019-11-15 20:09:29,28.9,0.0
2453,CCCV_Chg,0:30:41.000,2019-11-15 20:09:30,29.0,0.0
2454,CCCV_Chg,0:30:42.000,2019-11-15 20:09:31,28.9,0.0
2455,CCCV_Chg,0:30:43.000,2019-11-15 20:09:32,29.0,0.0
2456,CCCV_Chg,0:30:44.000,2019-11-15 20:09:33,29.0,0.0
2457,CCCV_Chg,0:30:45.000,2019-11-15 20:09:34,29.0,0.0
2458,CCCV_Chg,0:30:46.000,2019-11-15 20:09:35,29.0,0.0
2459,CCCV_Chg,0:30:47.000,2019-11-15 20:09:36,29.0,0.0
2460,CCCV_Chg,0:30:48.000,2019-11-15 20:09:37,29.0,0.0
2461,CCCV_Chg,0:30:49.000,2019-11-15 20:09:38,29.0,0.0
