Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(mWh),Relative Time(h:min:s.ms),Absolute Time
11402,CC_DChg,7,2,7,-900.600,4.0386,206.145,840.488,0:13:44.000,11/15/2019 22:48:11
11403,CC_DChg,7,2,7,-900.200,4.0386,206.395,841.498,0:13:45.000,11/15/2019 22:48:12
11404,CC_DChg,7,2,7,-900.600,4.0383,206.645,842.508,0:13:46.000,11/15/2019 22:48:13
11405,CC_DChg,7,2,7,-900.600,4.0383,206.895,843.519,0:13:47.000,11/15/2019 22:48:14
11406,CC_DChg,7,2,7,-900.600,4.0383,207.146,844.529,0:13:48.000,11/15/2019 22:48:15
11407,CC_DChg,7,2,7,-900.600,4.0383,207.396,845.539,0:13:49.000,11/15/2019 22:48:16
11408,CC_DChg,7,2,7,-900.600,4.0380,207.646,846.550,0:13:50.000,11/15/2019 22:48:17
11409,CC_DChg,7,2,7,-900.600,4.0380,207.896,847.560,0:13:51.000,11/15/2019 22:48:18
11410,CC_DChg,7,2,7,-900.600,4.0380,208.146,848.570,0:13:52.000,11/15/2019 22:48:19
11411,CC_DChg,7,2,7,-900.600,4.0380,208.397,849.581,0:13:53.000,11/15/2019 22:48:20
11412,CC_DChg,7,2,7,-900.600,4.0380,208.647,850.591,0:13:54.000,11/15/2019 22:48:21
11413,CC_DChg,7,2,7,-900.600,4.0376,208.897,851.601,0:13:55.000,11/15/2019 22:48:22
11414,CC_DChg,7,2,7,-900.600,4.0376,209.147,852.611,0:13:56.000,11/15/2019 22:48:23
11415,CC_DChg,7,2,7,-900.600,4.0376,209.397,853.622,0:13:57.000,11/15/2019 22:48:24
11416,CC_DChg,7,2,7,-900.600,4.0376,209.648,854.632,0:13:58.000,11/15/2019 22:48:25
11417,CC_DChg,7,2,7,-900.600,4.0373,209.898,855.642,0:13:59.000,11/15/2019 22:48:26
11418,CC_DChg,7,2,7,-900.600,4.0373,210.148,856.652,0:14:00.000,11/15/2019 22:48:27
11419,CC_DChg,7,2,7,-900.600,4.0373,210.398,857.661,0:14:01.000,11/15/2019 22:48:28
11420,CC_DChg,7,2,7,-900.600,4.0373,210.648,858.671,0:14:02.000,11/15/2019 22:48:29
11421,CC_DChg,7,2,7,-900.600,4.0370,210.898,859.681,0:14:03.000,11/15/2019 22:48:30
11422,CC_DChg,7,2,7,-900.600,4.0370,211.149,860.691,0:14:04.000,11/15/2019 22:48:31
11423,CC_DChg,7,2,7,-900.600,4.0370,211.399,861.700,0:14:05.000,11/15/2019 22:48:32
11424,CC_DChg,7,2,7,-900.600,4.0370,211.649,862.710,0:14:06.000,11/15/2019 22:48:33
11425,CC_DChg,7,2,7,-900.600,4.0370,211.899,863.720,0:14:07.000,11/15/2019 22:48:34
11426,CC_DChg,7,2,7,-900.600,4.0367,212.149,864.729,0:14:08.000,11/15/2019 22:48:35
11427,CC_DChg,7,2,7,-900.600,4.0367,212.400,865.739,0:14:09.000,11/15/2019 22:48:36
11428,CC_DChg,7,2,7,-900.600,4.0367,212.650,866.749,0:14:10.000,11/15/2019 22:48:37
11429,CC_DChg,7,2,7,-900.600,4.0367,212.900,867.758,0:14:11.000,11/15/2019 22:48:38
11430,CC_DChg,7,2,7,-900.600,4.0364,213.150,868.768,0:14:12.000,11/15/2019 22:48:39
11431,CC_DChg,7,2,7,-900.600,4.0364,213.400,869.778,0:14:13.000,11/15/2019 22:48:40
11432,CC_DChg,7,2,7,-900.600,4.0364,213.651,870.788,0:14:14.000,11/15/2019 22:48:41
11433,CC_DChg,7,2,7,-900.600,4.0364,213.901,871.797,0:14:15.000,11/15/2019 22:48:42
11434,CC_DChg,7,2,7,-900.600,4.0364,214.151,872.807,0:14:16.000,11/15/2019 22:48:43
11435,CC_DChg,7,2,7,-900.600,4.0364,214.401,873.817,0:14:17.000,11/15/2019 22:48:44
11436,CC_DChg,7,2,7,-900.600,4.0361,214.651,874.826,0:14:18.000,11/15/2019 22:48:45
11437,CC_DChg,7,2,7,-900.600,4.0361,214.902,875.836,0:14:19.000,11/15/2019 22:48:46
11438,CC_DChg,7,2,7,-900.600,4.0361,215.152,876.846,0:14:20.000,11/15/2019 22:48:47
11439,CC_DChg,7,2,7,-900.600,4.0358,215.402,877.856,0:14:21.000,11/15/2019 22:48:48
11440,CC_DChg,7,2,7,-900.600,4.0358,215.652,878.865,0:14:22.000,11/15/2019 22:48:49
11441,CC_DChg,7,2,7,-900.600,4.0358,215.902,879.875,0:14:23.000,11/15/2019 22:48:50
11442,CC_DChg,7,2,7,-900.600,4.0358,216.152,880.885,0:14:24.000,11/15/2019 22:48:51
11443,CC_DChg,7,2,7,-900.600,4.0355,216.403,881.894,0:14:25.000,11/15/2019 22:48:52
11444,CC_DChg,7,2,7,-900.600,4.0355,216.653,882.904,0:14:26.000,11/15/2019 22:48:53
11445,CC_DChg,7,2,7,-900.600,4.0355,216.903,883.914,0:14:27.000,11/15/2019 22:48:54
11446,CC_DChg,7,2,7,-900.600,4.0355,217.153,884.923,0:14:28.000,11/15/2019 22:48:55
11447,CC_DChg,7,2,7,-900.600,4.0355,217.403,885.933,0:14:29.000,11/15/2019 22:48:56
11448,CC_DChg,7,2,7,-900.600,4.0352,217.654,886.943,0:14:30.000,11/15/2019 22:48:57
11449,CC_DChg,7,2,7,-900.600,4.0352,217.904,887.953,0:14:31.000,11/15/2019 22:48:58
11450,CC_DChg,7,2,7,-900.600,4.0352,218.154,888.962,0:14:32.000,11/15/2019 22:48:59
11451,CC_DChg,7,2,7,-900.600,4.0352,218.404,889.972,0:14:33.000,11/15/2019 22:49:00
11452,CC_DChg,7,2,7,-900.600,4.0349,218.654,890.981,0:14:34.000,11/15/2019 22:49:01
11453,CC_DChg,7,2,7,-900.600,4.0349,218.905,891.990,0:14:35.000,11/15/2019 22:49:02
11454,CC_DChg,7,2,7,-900.600,4.0349,219.155,892.999,0:14:36.000,11/15/2019 22:49:03
11455,CC_DChg,7,2,7,-900.600,4.0349,219.405,894.009,0:14:37.000,11/15/2019 22:49:04
11456,CC_DChg,7,2,7,-900.600,4.0349,219.655,895.018,0:14:38.000,11/15/2019 22:49:05
11457,CC_DChg,7,2,7,-900.600,4.0345,219.905,896.027,0:14:39.000,11/15/2019 22:49:06
11458,CC_DChg,7,2,7,-900.600,4.0345,220.156,897.036,0:14:40.000,11/15/2019 22:49:07
11459,CC_DChg,7,2,7,-900.600,4.0345,220.406,898.045,0:14:41.000,11/15/2019 22:49:08
11460,CC_DChg,7,2,7,-900.600,4.0345,220.656,899.054,0:14:42.000,11/15/2019 22:49:09
11461,CC_DChg,7,2,7,-900.600,4.0342,220.906,900.063,0:14:43.000,11/15/2019 22:49:10
11462,CC_DChg,7,2,7,-900.600,4.0342,221.156,901.072,0:14:44.000,11/15/2019 22:49:11
11463,CC_DChg,7,2,7,-900.600,4.0342,221.406,902.081,0:14:45.000,11/15/2019 22:49:12
11464,CC_DChg,7,2,7,-900.600,4.0342,221.657,903.091,0:14:46.000,11/15/2019 22:49:13
11465,CC_DChg,7,2,7,-900.600,4.0339,221.907,904.100,0:14:47.000,11/15/2019 22:49:14
11466,CC_DChg,7,2,7,-900.600,4.0339,222.157,905.109,0:14:48.000,11/15/2019 22:49:15
11467,CC_DChg,7,2,7,-900.600,4.0339,222.407,906.118,0:14:49.000,11/15/2019 22:49:16
11468,CC_DChg,7,2,7,-900.600,4.0339,222.657,907.127,0:14:50.000,11/15/2019 22:49:17
11469,CC_DChg,7,2,7,-900.600,4.0339,222.908,908.136,0:14:51.000,11/15/2019 22:49:18
11470,CC_DChg,7,2,7,-900.600,4.0336,223.158,909.145,0:14:52.000,11/15/2019 22:49:19
11471,CC_DChg,7,2,7,-900.600,4.0336,223.408,910.154,0:14:53.000,11/15/2019 22:49:20
11472,CC_DChg,7,2,7,-900.600,4.0336,223.658,911.163,0:14:54.000,11/15/2019 22:49:21
11473,CC_DChg,7,2,7,-900.600,4.0336,223.908,912.173,0:14:55.000,11/15/2019 22:49:22
11474,CC_DChg,7,2,7,-900.600,4.0333,224.159,913.182,0:14:56.000,11/15/2019 22:49:23
11475,CC_DChg,7,2,7,-900.600,4.0333,224.409,914.191,0:14:57.000,11/15/2019 22:49:24
11476,CC_DChg,7,2,7,-900.600,4.0333,224.659,915.200,0:14:58.000,11/15/2019 22:49:25
11477,CC_DChg,7,2,7,-900.600,4.0333,224.909,916.209,0:14:59.000,11/15/2019 22:49:26
11478,CC_DChg,7,2,7,-900.600,4.0330,225.159,917.218,0:15:00.000,11/15/2019 22:49:27
11479,CC_DChg,7,2,7,-900.600,4.0330,225.410,918.227,0:15:01.000,11/15/2019 22:49:28
11480,CC_DChg,7,2,7,-900.600,4.0330,225.660,919.236,0:15:02.000,11/15/2019 22:49:29
11481,CC_DChg,7,2,7,-900.600,4.0330,225.910,920.245,0:15:03.000,11/15/2019 22:49:30
11482,CC_DChg,7,2,7,-900.600,4.0330,226.160,921.254,0:15:04.000,11/15/2019 22:49:31
11483,CC_DChg,7,2,7,-900.600,4.0324,226.410,922.263,0:15:05.000,11/15/2019 22:49:32
11484,CC_DChg,7,2,7,-900.600,4.0324,226.660,923.272,0:15:06.000,11/15/2019 22:49:33
11485,CC_DChg,7,2,7,-900.600,4.0324,226.911,924.280,0:15:07.000,11/15/2019 22:49:34
11486,CC_DChg,7,2,7,-900.600,4.0324,227.161,925.289,0:15:08.000,11/15/2019 22:49:35
11487,CC_DChg,7,2,7,-900.600,4.0321,227.411,926.297,0:15:09.000,11/15/2019 22:49:36
11488,CC_DChg,7,2,7,-900.600,4.0321,227.661,927.306,0:15:10.000,11/15/2019 22:49:37
11489,CC_DChg,7,2,7,-900.600,4.0321,227.911,928.315,0:15:11.000,11/15/2019 22:49:38
11490,CC_DChg,7,2,7,-900.600,4.0321,228.162,929.323,0:15:12.000,11/15/2019 22:49:39
11491,CC_DChg,7,2,7,-900.600,4.0318,228.412,930.331,0:15:13.000,11/15/2019 22:49:40
11492,CC_DChg,7,2,7,-900.600,4.0318,228.662,931.340,0:15:14.000,11/15/2019 22:49:41
11493,CC_DChg,7,2,7,-900.600,4.0318,228.912,932.348,0:15:15.000,11/15/2019 22:49:42
11494,CC_DChg,7,2,7,-900.600,4.0318,229.162,933.357,0:15:16.000,11/15/2019 22:49:43
11495,CC_DChg,7,2,7,-900.600,4.0318,229.413,934.365,0:15:17.000,11/15/2019 22:49:44
11496,CC_DChg,7,2,7,-900.600,4.0318,229.663,935.374,0:15:18.000,11/15/2019 22:49:45
11497,CC_DChg,7,2,7,-900.600,4.0314,229.913,936.382,0:15:19.000,11/15/2019 22:49:46
11498,CC_DChg,7,2,7,-900.600,4.0314,230.163,937.391,0:15:20.000,11/15/2019 22:49:47
11499,CC_DChg,7,2,7,-900.600,4.0314,230.413,938.400,0:15:21.000,11/15/2019 22:49:48
11500,CC_DChg,7,2,7,-900.600,4.0314,230.664,939.408,0:15:22.000,11/15/2019 22:49:49
11501,CC_DChg,7,2,7,-900.600,4.0311,230.914,940.417,0:15:23.000,11/15/2019 22:49:50
11502,CC_DChg,7,2,7,-900.600,4.0311,231.164,941.425,0:15:24.000,11/15/2019 22:49:51
11503,CC_DChg,7,2,7,-900.600,4.0311,231.414,942.434,0:15:25.000,11/15/2019 22:49:52
11504,CC_DChg,7,2,7,-900.600,4.0311,231.664,943.442,0:15:26.000,11/15/2019 22:49:53
11505,CC_DChg,7,2,7,-900.600,4.0308,231.914,944.451,0:15:27.000,11/15/2019 22:49:54
11506,CC_DChg,7,2,7,-900.600,4.0308,232.165,945.459,0:15:28.000,11/15/2019 22:49:55
11507,CC_DChg,7,2,7,-900.600,4.0308,232.415,946.468,0:15:29.000,11/15/2019 22:49:56
11508,CC_DChg,7,2,7,-900.600,4.0308,232.665,947.476,0:15:30.000,11/15/2019 22:49:57
11509,CC_DChg,7,2,7,-900.600,4.0305,232.915,948.485,0:15:31.000,11/15/2019 22:49:58
11510,CC_DChg,7,2,7,-900.600,4.0305,233.165,949.493,0:15:32.000,11/15/2019 22:49:59
11511,CC_DChg,7,2,7,-900.600,4.0305,233.416,950.502,0:15:33.000,11/15/2019 22:50:00
11512,CC_DChg,7,2,7,-900.600,4.0305,233.666,951.510,0:15:34.000,11/15/2019 22:50:01
11513,CC_DChg,7,2,7,-901.000,4.0302,233.916,952.519,0:15:35.000,11/15/2019 22:50:02
11514,CC_DChg,7,2,7,-901.000,4.0302,234.166,953.527,0:15:36.000,11/15/2019 22:50:03
11515,CC_DChg,7,2,7,-900.600,4.0302,234.417,954.536,0:15:37.000,11/15/2019 22:50:04
11516,CC_DChg,7,2,7,-900.600,4.0302,234.667,955.544,0:15:38.000,11/15/2019 22:50:05
11517,CC_DChg,7,2,7,-900.600,4.0299,234.917,956.552,0:15:39.000,11/15/2019 22:50:06
11518,CC_DChg,7,2,7,-900.600,4.0299,235.167,957.560,0:15:40.000,11/15/2019 22:50:07
11519,CC_DChg,7,2,7,-900.200,4.0299,235.417,958.568,0:15:41.000,11/15/2019 22:50:08
11520,CC_DChg,7,2,7,-900.200,4.0299,235.667,959.576,0:15:42.000,11/15/2019 22:50:09
11521,CC_DChg,7,2,7,-900.600,4.0296,235.918,960.584,0:15:43.000,11/15/2019 22:50:10
11522,CC_DChg,7,2,7,-900.600,4.0296,236.168,961.592,0:15:44.000,11/15/2019 22:50:11
11523,CC_DChg,7,2,7,-900.600,4.0296,236.418,962.600,0:15:45.000,11/15/2019 22:50:12
11524,CC_DChg,7,2,7,-900.600,4.0296,236.668,963.608,0:15:46.000,11/15/2019 22:50:13
11525,CC_DChg,7,2,7,-900.600,4.0293,236.918,964.616,0:15:47.000,11/15/2019 22:50:14
11526,CC_DChg,7,2,7,-900.600,4.0293,237.168,965.624,0:15:48.000,11/15/2019 22:50:15
11527,CC_DChg,7,2,7,-900.600,4.0293,237.419,966.631,0:15:49.000,11/15/2019 22:50:16
11528,CC_DChg,7,2,7,-900.600,4.0293,237.669,967.639,0:15:50.000,11/15/2019 22:50:17
11529,CC_DChg,7,2,7,-900.600,4.0293,237.919,968.647,0:15:51.000,11/15/2019 22:50:18
11530,CC_DChg,7,2,7,-900.600,4.0290,238.169,969.655,0:15:52.000,11/15/2019 22:50:19
11531,CC_DChg,7,2,7,-900.600,4.0290,238.419,970.663,0:15:53.000,11/15/2019 22:50:20
11532,CC_DChg,7,2,7,-900.600,4.0290,238.670,971.671,0:15:54.000,11/15/2019 22:50:21
11533,CC_DChg,7,2,7,-901.000,4.0290,238.920,972.679,0:15:55.000,11/15/2019 22:50:22
11534,CC_DChg,7,2,7,-901.000,4.0287,239.170,973.688,0:15:56.000,11/15/2019 22:50:23
11535,CC_DChg,7,2,7,-901.000,4.0287,239.421,974.696,0:15:57.000,11/15/2019 22:50:24
11536,CC_DChg,7,2,7,-901.000,4.0287,239.671,975.705,0:15:58.000,11/15/2019 22:50:25
11537,CC_DChg,7,2,7,-900.600,4.0287,239.921,976.713,0:15:59.000,11/15/2019 22:50:26
11538,CC_DChg,7,2,7,-900.600,4.0283,240.171,977.721,0:16:00.000,11/15/2019 22:50:27
11539,CC_DChg,7,2,7,-900.600,4.0283,240.422,978.729,0:16:01.000,11/15/2019 22:50:28
11540,CC_DChg,7,2,7,-900.600,4.0283,240.672,979.737,0:16:02.000,11/15/2019 22:50:29
11541,CC_DChg,7,2,7,-900.600,4.0280,240.922,980.745,0:16:03.000,11/15/2019 22:50:30
11542,CC_DChg,7,2,7,-900.200,4.0280,241.172,981.752,0:16:04.000,11/15/2019 22:50:31
11543,CC_DChg,7,2,7,-900.200,4.0280,241.422,982.760,0:16:05.000,11/15/2019 22:50:32
11544,CC_DChg,7,2,7,-900.200,4.0280,241.672,983.767,0:16:06.000,11/15/2019 22:50:33
11545,CC_DChg,7,2,7,-900.200,4.0280,241.922,984.774,0:16:07.000,11/15/2019 22:50:34
11546,CC_DChg,7,2,7,-900.200,4.0277,242.172,985.782,0:16:08.000,11/15/2019 22:50:35
11547,CC_DChg,7,2,7,-900.200,4.0277,242.422,986.789,0:16:09.000,11/15/2019 22:50:36
11548,CC_DChg,7,2,7,-900.200,4.0277,242.672,987.796,0:16:10.000,11/15/2019 22:50:37
11549,CC_DChg,7,2,7,-900.600,4.0277,242.922,988.803,0:16:11.000,11/15/2019 22:50:38
11550,CC_DChg,7,2,7,-900.600,4.0274,243.173,989.811,0:16:12.000,11/15/2019 22:50:39
11551,CC_DChg,7,2,7,-900.600,4.0274,243.423,990.818,0:16:13.000,11/15/2019 22:50:40
11552,CC_DChg,7,2,7,-900.600,4.0274,243.673,991.825,0:16:14.000,11/15/2019 22:50:41
11553,CC_DChg,7,2,7,-900.600,4.0274,243.923,992.833,0:16:15.000,11/15/2019 22:50:42
11554,CC_DChg,7,2,7,-900.600,4.0274,244.173,993.840,0:16:16.000,11/15/2019 22:50:43
11555,CC_DChg,7,2,7,-900.600,4.0271,244.424,994.847,0:16:17.000,11/15/2019 22:50:44
11556,CC_DChg,7,2,7,-900.600,4.0271,244.674,995.855,0:16:18.000,11/15/2019 22:50:45
11557,CC_DChg,7,2,7,-900.600,4.0271,244.924,996.862,0:16:19.000,11/15/2019 22:50:46
11558,CC_DChg,7,2,7,-900.600,4.0268,245.174,997.869,0:16:20.000,11/15/2019 22:50:47
11559,CC_DChg,7,2,7,-900.600,4.0268,245.424,998.877,0:16:21.000,11/15/2019 22:50:48
11560,CC_DChg,7,2,7,-900.600,4.0268,245.674,999.884,0:16:22.000,11/15/2019 22:50:49
11561,CC_DChg,7,2,7,-900.600,4.0268,245.925,1000.891,0:16:23.000,11/15/2019 22:50:50
11562,CC_DChg,7,2,7,-900.600,4.0268,246.175,1001.899,0:16:24.000,11/15/2019 22:50:51
11563,CC_DChg,7,2,7,-901.000,4.0265,246.425,1002.906,0:16:25.000,11/15/2019 22:50:52
11564,CC_DChg,7,2,7,-901.000,4.0265,246.676,1003.913,0:16:26.000,11/15/2019 22:50:53
11565,CC_DChg,7,2,7,-901.000,4.0265,246.926,1004.921,0:16:27.000,11/15/2019 22:50:54
11566,CC_DChg,7,2,7,-900.600,4.0262,247.176,1005.928,0:16:28.000,11/15/2019 22:50:55
11567,CC_DChg,7,2,7,-900.600,4.0262,247.426,1006.935,0:16:29.000,11/15/2019 22:50:56
11568,CC_DChg,7,2,7,-900.600,4.0262,247.677,1007.943,0:16:30.000,11/15/2019 22:50:57
11569,CC_DChg,7,2,7,-900.600,4.0262,247.927,1008.950,0:16:31.000,11/15/2019 22:50:58
11570,CC_DChg,7,2,7,-900.200,4.0259,248.177,1009.957,0:16:32.000,11/15/2019 22:50:59
11571,CC_DChg,7,2,7,-900.200,4.0259,248.427,1010.963,0:16:33.000,11/15/2019 22:51:00
11572,CC_DChg,7,2,7,-900.200,4.0259,248.677,1011.969,0:16:34.000,11/15/2019 22:51:01
11573,CC_DChg,7,2,7,-900.200,4.0259,248.927,1012.976,0:16:35.000,11/15/2019 22:51:02
11574,CC_DChg,7,2,7,-900.600,4.0256,249.177,1013.982,0:16:36.000,11/15/2019 22:51:03
11575,CC_DChg,7,2,7,-900.600,4.0256,249.427,1014.990,0:16:37.000,11/15/2019 22:51:04
11576,CC_DChg,7,2,7,-900.600,4.0256,249.678,1015.997,0:16:38.000,11/15/2019 22:51:05
11577,CC_DChg,7,2,7,-900.600,4.0256,249.928,1017.004,0:16:39.000,11/15/2019 22:51:06
11578,CC_DChg,7,2,7,-900.600,4.0252,250.178,1018.011,0:16:40.000,11/15/2019 22:51:07
11579,CC_DChg,7,2,7,-900.600,4.0252,250.428,1019.019,0:16:41.000,11/15/2019 22:51:08
11580,CC_DChg,7,2,7,-900.600,4.0252,250.678,1020.026,0:16:42.000,11/15/2019 22:51:09
11581,CC_DChg,7,2,7,-900.600,4.0252,250.928,1021.033,0:16:43.000,11/15/2019 22:51:10
11582,CC_DChg,7,2,7,-900.600,4.0252,251.178,1022.041,0:16:44.000,11/15/2019 22:51:11
11583,CC_DChg,7,2,7,-900.600,4.0252,251.428,1023.048,0:16:45.000,11/15/2019 22:51:12
11584,CC_DChg,7,2,7,-900.600,4.0246,251.678,1024.055,0:16:46.000,11/15/2019 22:51:13
11585,CC_DChg,7,2,7,-900.600,4.0246,251.928,1025.063,0:16:47.000,11/15/2019 22:51:14
11586,CC_DChg,7,2,7,-901.000,4.0243,252.178,1026.070,0:16:48.000,11/15/2019 22:51:15
11587,CC_DChg,7,2,7,-901.000,4.0243,252.429,1027.077,0:16:49.000,11/15/2019 22:51:16
11588,CC_DChg,7,2,7,-900.600,4.0243,252.679,1028.085,0:16:50.000,11/15/2019 22:51:17
11589,CC_DChg,7,2,7,-900.600,4.0243,252.929,1029.092,0:16:51.000,11/15/2019 22:51:18
11590,CC_DChg,7,2,7,-900.600,4.0243,253.179,1030.099,0:16:52.000,11/15/2019 22:51:19
11591,CC_DChg,7,2,7,-900.600,4.0240,253.429,1031.105,0:16:53.000,11/15/2019 22:51:20
11592,CC_DChg,7,2,7,-900.200,4.0240,253.679,1032.111,0:16:54.000,11/15/2019 22:51:21
11593,CC_DChg,7,2,7,-900.600,4.0240,253.929,1033.117,0:16:55.000,11/15/2019 22:51:22
11594,CC_DChg,7,2,7,-900.600,4.0237,254.179,1034.124,0:16:56.000,11/15/2019 22:51:23
11595,CC_DChg,7,2,7,-900.600,4.0240,254.429,1035.130,0:16:57.000,11/15/2019 22:51:24
11596,CC_DChg,7,2,7,-900.600,4.0237,254.679,1036.136,0:16:58.000,11/15/2019 22:51:25
11597,CC_DChg,7,2,7,-900.600,4.0237,254.929,1037.142,0:16:59.000,11/15/2019 22:51:26
11598,CC_DChg,7,2,7,-900.600,4.0237,255.179,1038.148,0:17:00.000,11/15/2019 22:51:27
11599,CC_DChg,7,2,7,-900.600,4.0234,255.429,1039.154,0:17:01.000,11/15/2019 22:51:28
11600,CC_DChg,7,2,7,-900.600,4.0234,255.679,1040.160,0:17:02.000,11/15/2019 22:51:29
11601,CC_DChg,7,2,7,-900.600,4.0234,255.929,1041.166,0:17:03.000,11/15/2019 22:51:30
11602,CC_DChg,7,2,7,-900.600,4.0234,256.179,1042.173,0:17:04.000,11/15/2019 22:51:31
11603,CC_DChg,7,2,7,-900.600,4.0231,256.429,1043.179,0:17:05.000,11/15/2019 22:51:32
11604,CC_DChg,7,2,7,-900.600,4.0231,256.679,1044.185,0:17:06.000,11/15/2019 22:51:33
11605,CC_DChg,7,2,7,-900.600,4.0231,256.929,1045.191,0:17:07.000,11/15/2019 22:51:34
11606,CC_DChg,7,2,7,-900.600,4.0228,257.179,1046.197,0:17:08.000,11/15/2019 22:51:35
11607,CC_DChg,7,2,7,-900.200,4.0228,257.430,1047.203,0:17:09.000,11/15/2019 22:51:36
11608,CC_DChg,7,2,7,-900.200,4.0228,257.680,1048.209,0:17:10.000,11/15/2019 22:51:37
11609,CC_DChg,7,2,7,-900.600,4.0228,257.930,1049.215,0:17:11.000,11/15/2019 22:51:38
11610,CC_DChg,7,2,7,-900.600,4.0228,258.180,1050.222,0:17:12.000,11/15/2019 22:51:39
11611,CC_DChg,7,2,7,-900.600,4.0225,258.430,1051.228,0:17:13.000,11/15/2019 22:51:40
11612,CC_DChg,7,2,7,-900.600,4.0225,258.680,1052.234,0:17:14.000,11/15/2019 22:51:41
11613,CC_DChg,7,2,7,-900.600,4.0225,258.930,1053.240,0:17:15.000,11/15/2019 22:51:42
11614,CC_DChg,7,2,7,-900.600,4.0225,259.180,1054.246,0:17:16.000,11/15/2019 22:51:43
11615,CC_DChg,7,2,7,-900.600,4.0221,259.430,1055.252,0:17:17.000,11/15/2019 22:51:44
11616,CC_DChg,7,2,7,-900.600,4.0221,259.680,1056.258,0:17:18.000,11/15/2019 22:51:45
11617,CC_DChg,7,2,7,-900.600,4.0221,259.930,1057.264,0:17:19.000,11/15/2019 22:51:46
11618,CC_DChg,7,2,7,-900.600,4.0221,260.180,1058.271,0:17:20.000,11/15/2019 22:51:47
11619,CC_DChg,7,2,7,-900.600,4.0218,260.430,1059.277,0:17:21.000,11/15/2019 22:51:48
11620,CC_DChg,7,2,7,-900.600,4.0218,260.680,1060.283,0:17:22.000,11/15/2019 22:51:49
11621,CC_DChg,7,2,7,-900.600,4.0218,260.930,1061.289,0:17:23.000,11/15/2019 22:51:50
11622,CC_DChg,7,2,7,-900.600,4.0218,261.180,1062.295,0:17:24.000,11/15/2019 22:51:51
11623,CC_DChg,7,2,7,-900.600,4.0215,261.430,1063.301,0:17:25.000,11/15/2019 22:51:52
11624,CC_DChg,7,2,7,-900.600,4.0215,261.680,1064.307,0:17:26.000,11/15/2019 22:51:53
11625,CC_DChg,7,2,7,-900.600,4.0215,261.930,1065.313,0:17:27.000,11/15/2019 22:51:54
11626,CC_DChg,7,2,7,-900.600,4.0215,262.180,1066.320,0:17:28.000,11/15/2019 22:51:55
11627,CC_DChg,7,2,7,-900.600,4.0212,262.430,1067.326,0:17:29.000,11/15/2019 22:51:56
11628,CC_DChg,7,2,7,-900.600,4.0212,262.680,1068.332,0:17:30.000,11/15/2019 22:51:57
11629,CC_DChg,7,2,7,-900.600,4.0212,262.930,1069.338,0:17:31.000,11/15/2019 22:51:58
11630,CC_DChg,7,2,7,-900.600,4.0212,263.180,1070.344,0:17:32.000,11/15/2019 22:51:59
11631,CC_DChg,7,2,7,-900.600,4.0209,263.431,1071.350,0:17:33.000,11/15/2019 22:52:00
11632,CC_DChg,7,2,7,-900.600,4.0209,263.681,1072.356,0:17:34.000,11/15/2019 22:52:01
11633,CC_DChg,7,2,7,-900.600,4.0209,263.931,1073.362,0:17:35.000,11/15/2019 22:52:02
11634,CC_DChg,7,2,7,-900.600,4.0209,264.181,1074.368,0:17:36.000,11/15/2019 22:52:03
11635,CC_DChg,7,2,7,-900.600,4.0209,264.431,1075.375,0:17:37.000,11/15/2019 22:52:04
11636,CC_DChg,7,2,7,-900.600,4.0206,264.681,1076.381,0:17:38.000,11/15/2019 22:52:05
11637,CC_DChg,7,2,7,-900.600,4.0206,264.931,1077.387,0:17:39.000,11/15/2019 22:52:06
11638,CC_DChg,7,2,7,-900.600,4.0206,265.181,1078.392,0:17:40.000,11/15/2019 22:52:07
11639,CC_DChg,7,2,7,-900.600,4.0206,265.431,1079.398,0:17:41.000,11/15/2019 22:52:08
11640,CC_DChg,7,2,7,-900.600,4.0203,265.681,1080.405,0:17:42.000,11/15/2019 22:52:09
11641,CC_DChg,7,2,7,-900.600,4.0203,265.931,1081.411,0:17:43.000,11/15/2019 22:52:10
11642,CC_DChg,7,2,7,-900.600,4.0203,266.181,1082.417,0:17:44.000,11/15/2019 22:52:11
11643,CC_DChg,7,2,7,-900.600,4.0203,266.431,1083.423,0:17:45.000,11/15/2019 22:52:12
11644,CC_DChg,7,2,7,-900.600,4.0200,266.681,1084.429,0:17:46.000,11/15/2019 22:52:13
11645,CC_DChg,7,2,7,-900.600,4.0200,266.931,1085.435,0:17:47.000,11/15/2019 22:52:14
11646,CC_DChg,7,2,7,-900.600,4.0200,267.181,1086.441,0:17:48.000,11/15/2019 22:52:15
11647,CC_DChg,7,2,7,-900.600,4.0197,267.431,1087.447,0:17:49.000,11/15/2019 22:52:16
11648,CC_DChg,7,2,7,-900.600,4.0197,267.681,1088.453,0:17:50.000,11/15/2019 22:52:17
11649,CC_DChg,7,2,7,-900.600,4.0197,267.931,1089.460,0:17:51.000,11/15/2019 22:52:18
11650,CC_DChg,7,2,7,-900.200,4.0197,268.181,1090.465,0:17:52.000,11/15/2019 22:52:19
11651,CC_DChg,7,2,7,-900.600,4.0194,268.431,1091.470,0:17:53.000,11/15/2019 22:52:20
11652,CC_DChg,7,2,7,-900.600,4.0194,268.681,1092.475,0:17:54.000,11/15/2019 22:52:21
